temperature,training_fold,llm_type,aug_count,classifier,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_auc,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.9,1,huggyllama/llama-7b,0,roberta,0.46516555547714233,0.782608695652174,0.16666666666666669,1.0,0.09090909090909091,0.8493506493506494,0.6731,68.34,8.914,9.12
0.9,1,huggyllama/llama-7b,0,xlnet,0.41853755712509155,0.7608695652173914,0.56,0.5,0.6363636363636364,0.8649350649350649,1.6509,27.864,3.634,10.59
0.9,1,huggyllama/llama-7b,0,distilbert,0.4502616226673126,0.8043478260869565,0.6086956521739131,0.5833333333333334,0.6363636363636364,0.825974025974026,0.5762,79.833,10.413,9.71
0.9,1,huggyllama/llama-30b,0,roberta,1.5189155340194702,0.717391304347826,0.5185185185185185,0.4375,0.6363636363636364,0.8337662337662337,0.7719,59.595,7.773,13.82
0.9,1,huggyllama/llama-30b,0,xlnet,1.3897954225540161,0.8043478260869565,0.64,0.5714285714285714,0.7272727272727273,0.8701298701298701,1.9711,23.338,3.044,14.12
0.9,1,huggyllama/llama-30b,0,distilbert,0.5013357400894165,0.7391304347826086,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.812987012987013,0.625,73.598,9.6,9.71
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.43159085512161255,0.7391304347826086,0.0,0.0,0.0,0.8571428571428571,0.8028,57.297,7.474,9.71
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,xlnet,1.228602647781372,0.6956521739130435,0.5,0.4117647058823529,0.6363636363636364,0.825974025974026,1.6618,27.681,3.611,13.53
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.5512257218360901,0.8043478260869565,0.6086956521739131,0.5833333333333334,0.6363636363636364,0.8,0.622,73.954,9.646,10.29
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.7292857766151428,0.8043478260869565,0.5263157894736842,0.625,0.45454545454545453,0.8857142857142857,0.8167,56.327,7.347,11.47
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,1.9292166233062744,0.7391304347826086,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.8311688311688312,1.6516,27.852,3.633,15.88
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.735467255115509,0.7608695652173914,0.56,0.5,0.6363636363636364,0.8337662337662337,0.6316,72.826,9.499,11.18
0.9,2,huggyllama/llama-7b,0,roberta,1.1299145221710205,0.7608695652173914,0.0,0.0,0.0,0.6649350649350649,0.586,78.495,10.239,10.59
0.9,2,huggyllama/llama-7b,0,xlnet,1.543045997619629,0.6086956521739131,0.5,0.36,0.8181818181818182,0.7558441558441559,0.8366,54.985,7.172,13.24
0.9,2,huggyllama/llama-7b,0,distilbert,1.1624348163604736,0.7391304347826086,0.0,0.0,0.0,0.7350649350649351,0.6148,74.821,9.759,10.59
