temperature,training_fold,llm_type,aug_count,classifier,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_auc,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.9,1,huggyllama/llama-7b,0,roberta,0.5230962634086609,0.7391304347826086,0.6249999999999999,0.47619047619047616,0.9090909090909091,0.8701298701298702,0.6421,71.639,9.344,11.18
0.9,1,huggyllama/llama-7b,0,xlnet,0.8878486752510071,0.8260869565217391,0.6666666666666667,0.6153846153846154,0.7272727272727273,0.8935064935064936,1.6077,28.612,3.732,15.29
0.9,1,huggyllama/llama-7b,0,distilbert,0.5812148451805115,0.717391304347826,0.380952380952381,0.4,0.36363636363636365,0.812987012987013,0.5121,89.824,11.716,9.71
0.9,1,huggyllama/llama-30b,0,roberta,1.669837474822998,0.6086956521739131,0.5499999999999999,0.3793103448275862,1.0,0.8961038961038961,0.704,65.337,8.522,12.35
0.9,1,huggyllama/llama-30b,0,xlnet,1.9355380535125732,0.782608695652174,0.6428571428571428,0.5294117647058824,0.8181818181818182,0.8571428571428572,1.6534,27.822,3.629,16.47
0.9,1,huggyllama/llama-30b,0,distilbert,0.9426990151405334,0.717391304347826,0.380952380952381,0.4,0.36363636363636365,0.8415584415584416,0.5723,80.372,10.483,11.18
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.48933759331703186,0.6739130434782609,0.5454545454545455,0.4090909090909091,0.8181818181818182,0.851948051948052,0.7282,63.167,8.239,9.71
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,xlnet,1.4749691486358643,0.7608695652173914,0.5217391304347826,0.5,0.5454545454545454,0.8727272727272728,1.7165,26.798,3.495,15.29
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.48968079686164856,0.7608695652173914,0.56,0.5,0.6363636363636364,0.8285714285714285,0.5926,77.629,10.126,9.71
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.47290560603141785,0.7608695652173914,0.0,0.0,0.0,0.8233766233766234,0.7466,61.614,8.037,9.41
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,0.6969269514083862,0.7391304347826086,0.39999999999999997,0.4444444444444444,0.36363636363636365,0.7714285714285715,1.6252,28.305,3.692,10.88
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.5066819787025452,0.7391304347826086,0.39999999999999997,0.4444444444444444,0.36363636363636365,0.8311688311688312,0.5669,81.147,10.584,9.71
0.9,2,huggyllama/llama-7b,0,roberta,1.8401349782943726,0.7391304347826086,0.39999999999999997,0.4444444444444444,0.36363636363636365,0.7740259740259741,0.5849,78.648,10.258,14.71
0.9,2,huggyllama/llama-7b,0,xlnet,1.0000851154327393,0.6956521739130435,0.4615384615384615,0.4,0.5454545454545454,0.7272727272727273,0.7175,64.114,8.363,10.29
0.9,2,huggyllama/llama-7b,0,distilbert,1.6615328788757324,0.7391304347826086,0.39999999999999997,0.4444444444444444,0.36363636363636365,0.7454545454545455,0.4885,94.161,12.282,24.12
0.9,2,huggyllama/llama-30b,0,roberta,1.99321711063385,0.7391304347826086,0.14285714285714288,0.3333333333333333,0.09090909090909091,0.7376623376623377,0.5572,82.549,10.767,15.0
0.9,2,huggyllama/llama-30b,0,xlnet,2.240525007247925,0.6739130434782609,0.5454545454545455,0.4090909090909091,0.8181818181818182,0.8051948051948052,0.743,61.91,8.075,22.65
0.9,2,huggyllama/llama-30b,0,distilbert,0.6273967623710632,0.7608695652173914,0.5925925925925926,0.5,0.7272727272727273,0.8103896103896103,0.4578,100.485,13.107,10.29
