temperature,training_fold,llm_type,aug_count,classifier,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_auc,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.9,1,huggyllama/llama-7b,0,roberta,0.5859524607658386,0.7608695652173914,0.5925925925925926,0.5,0.7272727272727273,0.8519480519480519,0.6231,73.826,9.63,10.88
0.9,1,huggyllama/llama-7b,0,xlnet,1.5781657695770264,0.7608695652173914,0.26666666666666666,0.5,0.18181818181818182,0.8441558441558441,1.5164,30.336,3.957,11.76
0.9,1,huggyllama/llama-7b,0,distilbert,1.6436996459960938,0.6956521739130435,0.5882352941176471,0.43478260869565216,0.9090909090909091,0.8545454545454545,0.468,98.297,12.821,13.24
0.9,1,huggyllama/llama-30b,0,roberta,1.3851516246795654,0.782608695652174,0.6428571428571428,0.5294117647058824,0.8181818181818182,0.8935064935064935,0.6913,66.539,8.679,22.35
0.9,1,huggyllama/llama-30b,0,xlnet,1.6272939443588257,0.8260869565217391,0.5000000000000001,0.8,0.36363636363636365,0.8571428571428572,1.5757,29.193,3.808,19.41
0.9,1,huggyllama/llama-30b,0,distilbert,1.365983247756958,0.6956521739130435,0.5333333333333333,0.42105263157894735,0.7272727272727273,0.7974025974025973,0.5215,88.213,11.506,14.41
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.3755984604358673,0.7608695652173914,0.5925925925925926,0.5,0.7272727272727273,0.8649350649350649,0.7324,62.81,8.193,10.88
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,xlnet,1.8793402910232544,0.717391304347826,0.5185185185185185,0.4375,0.6363636363636364,0.851948051948052,1.7167,26.795,3.495,20.59
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.5357087850570679,0.7608695652173914,0.26666666666666666,0.5,0.18181818181818182,0.7844155844155845,0.543,84.708,11.049,9.71
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.4527526795864105,0.7391304347826086,0.6,0.47368421052631576,0.8181818181818182,0.8441558441558441,0.7472,61.56,8.03,9.71
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,2.082319736480713,0.717391304347826,0.5517241379310345,0.4444444444444444,0.7272727272727273,0.8233766233766233,1.6153,28.477,3.714,14.12
