temperature,training_fold,llm_type,aug_count,classifier,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_auc,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.9,1,huggyllama/llama-7b,0,roberta,0.6625851988792419,0.7608695652173914,0.5925925925925926,0.5,0.7272727272727273,0.8935064935064935,0.6673,68.934,8.991,10.88
0.9,1,huggyllama/llama-7b,0,xlnet,1.6335965394973755,0.8043478260869565,0.39999999999999997,0.75,0.2727272727272727,0.8779220779220779,1.5164,30.335,3.957,25.29
0.9,1,huggyllama/llama-7b,0,distilbert,0.4309728443622589,0.782608695652174,0.28571428571428575,0.6666666666666666,0.18181818181818182,0.8571428571428571,0.5183,88.752,11.576,9.71
0.9,1,huggyllama/llama-30b,0,roberta,0.5126705765724182,0.7608695652173914,0.0,0.0,0.0,0.7948051948051948,0.7518,61.183,7.98,8.24
0.9,1,huggyllama/llama-30b,0,xlnet,1.6001116037368774,0.7391304347826086,0.5384615384615385,0.4666666666666667,0.6363636363636364,0.812987012987013,1.5622,29.447,3.841,19.71
0.9,1,huggyllama/llama-30b,0,distilbert,0.49330225586891174,0.7608695652173914,0.5217391304347826,0.5,0.5454545454545454,0.8415584415584416,0.5631,81.685,10.655,9.71
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,roberta,1.539146900177002,0.782608695652174,0.6428571428571428,0.5294117647058824,0.8181818181818182,0.877922077922078,0.7735,59.468,7.757,14.12
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,xlnet,1.2912027835845947,0.8043478260869565,0.64,0.5714285714285714,0.7272727272727273,0.8545454545454545,1.5446,29.782,3.885,13.82
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.43040838837623596,0.7391304347826086,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.825974025974026,0.5488,83.819,10.933,9.71
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,1.3968886137008667,0.6956521739130435,0.5882352941176471,0.43478260869565216,0.9090909090909091,0.8597402597402598,0.7775,59.161,7.717,14.41
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,0.7583126425743103,0.782608695652174,0.5833333333333334,0.5384615384615384,0.6363636363636364,0.8571428571428572,1.5738,29.228,3.812,12.06
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.3753473460674286,0.8478260869565217,0.7200000000000001,0.6428571428571429,0.8181818181818182,0.877922077922078,0.5647,81.458,10.625,9.71
0.9,2,huggyllama/llama-7b,0,roberta,1.7093822956085205,0.7608695652173914,0.4210526315789474,0.5,0.36363636363636365,0.7714285714285714,0.5731,80.268,10.47,14.41
0.9,2,huggyllama/llama-7b,0,xlnet,1.942049264907837,0.717391304347826,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.7454545454545454,0.6719,68.462,8.93,15.0
0.9,2,huggyllama/llama-7b,0,distilbert,0.8735179901123047,0.7391304347826086,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.7688311688311689,0.458,100.429,13.099,10.29
0.9,2,huggyllama/llama-30b,0,roberta,1.8817131519317627,0.7608695652173914,0.26666666666666666,0.5,0.18181818181818182,0.8155844155844156,0.5431,84.692,11.047,17.35
0.9,2,huggyllama/llama-30b,0,xlnet,0.7675331234931946,0.7608695652173914,0.26666666666666666,0.5,0.18181818181818182,0.7818181818181817,0.6679,68.875,8.984,10.59
0.9,2,huggyllama/llama-30b,0,distilbert,1.0270907878875732,0.7608695652173914,0.4210526315789474,0.5,0.36363636363636365,0.7298701298701299,0.4472,102.853,13.416,11.18
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,roberta,1.0576003789901733,0.5652173913043478,0.5000000000000001,0.3448275862068966,0.9090909090909091,0.7974025974025974,0.5599,82.152,10.715,10.88
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,xlnet,0.5123919248580933,0.7608695652173914,0.0,0.0,0.0,0.7168831168831169,0.662,69.49,9.064,8.24
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,distilbert,1.4870165586471558,0.7608695652173914,0.15384615384615385,0.5,0.09090909090909091,0.7922077922077922,0.4671,98.481,12.845,12.65
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,1.576027274131775,0.782608695652174,0.37499999999999994,0.6,0.2727272727272727,0.7922077922077922,0.5695,80.777,10.536,14.12
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,2.2529666423797607,0.7608695652173914,0.4210526315789474,0.5,0.36363636363636365,0.7532467532467533,0.6687,68.794,8.973,16.47
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,1.7699319124221802,0.717391304347826,0.23529411764705885,0.3333333333333333,0.18181818181818182,0.7246753246753247,0.456,100.874,13.157,20.88
0.9,3,huggyllama/llama-7b,0,roberta,0.3902694582939148,0.7777777777777778,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.8529411764705882,0.5685,79.16,10.555,9.14
0.9,3,huggyllama/llama-7b,0,xlnet,0.8052817583084106,0.8444444444444444,0.631578947368421,0.75,0.5454545454545454,0.8636363636363638,0.7148,62.953,8.394,12.29
0.9,3,huggyllama/llama-7b,0,distilbert,0.4915523827075958,0.7555555555555555,0.0,0.0,0.0,0.7566844919786097,0.4633,97.132,12.951,8.0
0.9,3,huggyllama/llama-30b,0,roberta,0.6108134984970093,0.7555555555555555,0.0,0.0,0.0,0.8048128342245989,0.5562,80.906,10.788,9.14
0.9,3,huggyllama/llama-30b,0,xlnet,0.44834035634994507,0.7777777777777778,0.28571428571428575,0.6666666666666666,0.18181818181818182,0.8582887700534759,0.6908,65.14,8.685,9.71
0.9,3,huggyllama/llama-30b,0,distilbert,0.4859779477119446,0.7555555555555555,0.0,0.0,0.0,0.770053475935829,0.4554,98.821,13.176,8.0
0.9,3,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.6006540060043335,0.7555555555555555,0.0,0.0,0.0,0.7673796791443851,0.5624,80.019,10.669,6.57
0.9,3,Aeala/VicUnlocked-alpaca-30b,0,xlnet,0.7521818280220032,0.8,0.39999999999999997,0.75,0.2727272727272727,0.8288770053475936,0.7188,62.608,8.348,10.57
0.9,3,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.4829082190990448,0.7555555555555555,0.0,0.0,0.0,0.7647058823529411,0.4501,99.989,13.332,8.0
0.9,3,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.47365662455558777,0.7333333333333333,0.14285714285714288,0.3333333333333333,0.09090909090909091,0.7727272727272727,0.5406,83.242,11.099,10.29
0.9,3,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,1.4927730560302734,0.7555555555555555,0.15384615384615385,0.5,0.09090909090909091,0.8449197860962567,0.7033,63.984,8.531,15.43
0.9,3,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.4880872368812561,0.7555555555555555,0.0,0.0,0.0,0.7647058823529411,0.4665,96.473,12.863,8.0
0.9,4,huggyllama/llama-7b,0,roberta,1.517841100692749,0.7777777777777778,0.16666666666666669,1.0,0.09090909090909091,0.8288770053475936,0.7348,61.243,8.166,14.0
0.9,4,huggyllama/llama-7b,0,xlnet,1.6802095174789429,0.8,0.3076923076923077,1.0,0.18181818181818182,0.732620320855615,1.3917,32.335,4.311,13.43
0.9,4,huggyllama/llama-7b,0,distilbert,1.3414610624313354,0.7777777777777778,0.16666666666666669,1.0,0.09090909090909091,0.855614973262032,0.5497,81.856,10.914,12.0
0.9,4,huggyllama/llama-30b,0,roberta,1.5642671585083008,0.8222222222222222,0.42857142857142855,1.0,0.2727272727272727,0.7406417112299464,0.7136,63.057,8.408,22.29
0.9,4,huggyllama/llama-30b,0,xlnet,0.5612212419509888,0.7555555555555555,0.0,0.0,0.0,0.6657754010695187,1.4249,31.582,4.211,6.57
0.9,4,huggyllama/llama-30b,0,distilbert,0.5887371301651001,0.8,0.39999999999999997,0.75,0.2727272727272727,0.7620320855614974,0.5566,80.845,10.779,9.43
0.9,4,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.970949649810791,0.7777777777777778,0.4444444444444444,0.5714285714285714,0.36363636363636365,0.7406417112299465,0.7228,62.258,8.301,11.43
0.9,4,Aeala/VicUnlocked-alpaca-30b,0,xlnet,0.8566045761108398,0.7111111111111111,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.6925133689839572,1.3903,32.368,4.316,9.71
0.9,4,Aeala/VicUnlocked-alpaca-30b,0,distilbert,1.0367470979690552,0.7777777777777778,0.4444444444444444,0.5714285714285714,0.36363636363636365,0.7700534759358288,0.5505,81.748,10.9,11.43
0.9,4,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.549604058265686,0.7555555555555555,0.0,0.0,0.0,0.7540106951871659,0.7156,62.883,8.384,8.86
0.9,4,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,0.5754958391189575,0.7555555555555555,0.0,0.0,0.0,0.7085561497326204,1.3817,32.568,4.342,6.57
0.9,4,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.715054988861084,0.8,0.3076923076923077,1.0,0.18181818181818182,0.7780748663101604,0.5294,84.997,11.333,10.0
