temperature,training_fold,llm_type,aug_count,classifier,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_auc,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.9,1,huggyllama/llama-7b,0,roberta,0.501128077507019,0.7608695652173914,0.0,0.0,0.0,0.8831168831168831,0.7077,65.003,8.479,8.24
0.9,1,huggyllama/llama-7b,0,xlnet,1.6788363456726074,0.7391304347826086,0.5384615384615385,0.4666666666666667,0.6363636363636364,0.8207792207792208,1.6322,28.183,3.676,13.82
0.9,1,huggyllama/llama-7b,0,distilbert,1.175063133239746,0.7608695652173914,0.5217391304347826,0.5,0.5454545454545454,0.7948051948051948,0.5557,82.785,10.798,11.76
0.9,1,huggyllama/llama-30b,0,roberta,0.8024218082427979,0.7391304347826086,0.6470588235294118,0.4782608695652174,1.0,0.8883116883116883,0.7693,59.791,7.799,10.88
0.9,1,huggyllama/llama-30b,0,xlnet,1.4468510150909424,0.782608695652174,0.4444444444444444,0.5714285714285714,0.36363636363636365,0.851948051948052,1.6646,27.634,3.604,14.41
0.9,1,huggyllama/llama-30b,0,distilbert,0.5942363739013672,0.7608695652173914,0.5217391304347826,0.5,0.5454545454545454,0.8467532467532468,0.5947,77.344,10.088,10.59
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.5181287527084351,0.8260869565217391,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.8727272727272727,0.7992,57.556,7.507,11.47
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,xlnet,1.391913890838623,0.6521739130434783,0.5555555555555556,0.4,0.9090909090909091,0.8233766233766233,1.649,27.896,3.639,12.06
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.46474912762641907,0.782608695652174,0.4444444444444444,0.5714285714285714,0.36363636363636365,0.787012987012987,0.6304,72.97,9.518,9.71
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,2.110865831375122,0.7391304347826086,0.6249999999999999,0.47619047619047616,0.9090909090909091,0.851948051948052,0.9086,50.629,6.604,15.29
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,2.3703665733337402,0.6956521739130435,0.5625,0.42857142857142855,0.8181818181818182,0.8194805194805195,1.6782,27.41,3.575,18.24
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.4912223815917969,0.7608695652173914,0.5217391304347826,0.5,0.5454545454545454,0.8493506493506493,0.6344,72.51,9.458,9.71
0.9,2,huggyllama/llama-7b,0,roberta,0.6634297370910645,0.7391304347826086,0.14285714285714288,0.3333333333333333,0.09090909090909091,0.7454545454545454,0.5984,76.869,10.026,10.88
0.9,2,huggyllama/llama-7b,0,xlnet,2.718440294265747,0.6086956521739131,0.4705882352941176,0.34782608695652173,0.7272727272727273,0.7454545454545455,0.7629,60.3,7.865,15.88
0.9,2,huggyllama/llama-7b,0,distilbert,1.0877866744995117,0.7608695652173914,0.26666666666666666,0.5,0.18181818181818182,0.6753246753246753,0.511,90.025,11.742,10.88
0.9,2,huggyllama/llama-30b,0,roberta,1.6664667129516602,0.717391304347826,0.4799999999999999,0.42857142857142855,0.5454545454545454,0.7714285714285714,0.6272,73.346,9.567,13.82
0.9,2,huggyllama/llama-30b,0,xlnet,1.1800082921981812,0.6956521739130435,0.4615384615384615,0.4,0.5454545454545454,0.7272727272727273,0.7808,58.913,7.684,10.88
0.9,2,huggyllama/llama-30b,0,distilbert,0.9781425595283508,0.7608695652173914,0.5217391304347826,0.5,0.5454545454545454,0.7402597402597402,0.5025,91.534,11.939,11.18
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.8348418474197388,0.782608695652174,0.5,0.5555555555555556,0.45454545454545453,0.787012987012987,0.6089,75.545,9.854,11.47
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,xlnet,0.5548309683799744,0.7608695652173914,0.15384615384615385,0.5,0.09090909090909091,0.7142857142857143,0.7419,62.007,8.088,10.0
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,distilbert,1.2739614248275757,0.7608695652173914,0.26666666666666666,0.5,0.18181818181818182,0.7246753246753247,0.5026,91.516,11.937,12.65
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.5233054757118225,0.7608695652173914,0.4210526315789474,0.5,0.36363636363636365,0.7688311688311689,0.6077,75.696,9.873,10.0
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,3.3030364513397217,0.32608695652173914,0.41509433962264153,0.2619047619047619,1.0,0.7636363636363637,0.7567,60.791,7.929,11.18
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,1.211806297302246,0.7608695652173914,0.26666666666666666,0.5,0.18181818181818182,0.7662337662337664,0.5269,87.306,11.388,11.47
0.9,3,huggyllama/llama-7b,0,roberta,0.5093085169792175,0.7555555555555555,0.0,0.0,0.0,0.7780748663101604,0.5969,75.396,10.053,8.0
0.9,3,huggyllama/llama-7b,0,xlnet,0.479991614818573,0.7111111111111111,0.6060606060606061,0.45454545454545453,0.9090909090909091,0.839572192513369,0.8068,55.778,7.437,10.29
0.9,3,huggyllama/llama-7b,0,distilbert,0.4953556954860687,0.7555555555555555,0.0,0.0,0.0,0.7326203208556149,0.5389,83.506,11.134,8.0
0.9,3,huggyllama/llama-30b,0,roberta,1.1310967206954956,0.8,0.3076923076923077,1.0,0.18181818181818182,0.8636363636363636,0.6026,74.682,9.958,16.0
