temperature,training_fold,llm_type,aug_count,classifier,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_auc,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.9,1,huggyllama/llama-7b,0,roberta,0.4593850076198578,0.782608695652174,0.6428571428571428,0.5294117647058824,0.8181818181818182,0.8467532467532468,0.7001,65.701,8.57,9.71
0.9,1,huggyllama/llama-7b,0,xlnet,1.005424976348877,0.7608695652173914,0.56,0.5,0.6363636363636364,0.8415584415584416,1.6503,27.873,3.636,13.82
0.9,1,huggyllama/llama-7b,0,distilbert,0.9598571062088013,0.7608695652173914,0.56,0.5,0.6363636363636364,0.7844155844155845,0.5686,80.9,10.552,11.18
0.9,1,huggyllama/llama-30b,0,roberta,0.6006320714950562,0.782608695652174,0.6666666666666666,0.5263157894736842,0.9090909090909091,0.8727272727272727,0.786,58.522,7.633,9.71
0.9,1,huggyllama/llama-30b,0,xlnet,1.424185037612915,0.717391304347826,0.5185185185185185,0.4375,0.6363636363636364,0.8363636363636364,1.6745,27.471,3.583,14.12
0.9,1,huggyllama/llama-30b,0,distilbert,0.4716451168060303,0.7391304347826086,0.4999999999999999,0.46153846153846156,0.5454545454545454,0.8155844155844156,0.6084,75.606,9.862,9.71
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,roberta,1.4031866788864136,0.8260869565217391,0.6666666666666667,0.6153846153846154,0.7272727272727273,0.8961038961038961,0.8273,55.603,7.253,12.65
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,xlnet,0.41880249977111816,0.782608695652174,0.5,0.5555555555555556,0.45454545454545453,0.8545454545454545,1.6731,27.494,3.586,10.59
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.4695020318031311,0.7608695652173914,0.6206896551724137,0.5,0.8181818181818182,0.8285714285714285,0.6302,72.987,9.52,9.71
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,1.635056495666504,0.782608695652174,0.6666666666666666,0.5263157894736842,0.9090909090909091,0.9168831168831169,0.8251,55.75,7.272,16.47
